created_at,tweet_id,tweet,label,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,language,emoji,entity,hashtags,filter_char,mul_spa
15-10-2020 00:13,1.32E+18,"The polls tell us #Biden is winning by a landslide, but no one turns out for his events and apart from ""he's not Trump"" no one in his camp can come up with a reason to vote for him. Tens of thousands turn out for #Trump every day. #TrumpLandslide2020 #MAGA #POTUS https://t.co/o0ek7D4RRe",trump,3,1,Twitter Web App,125873258,Antonio Graceffo,Brooklynmonk,"Dr. Antonio Graceffo, PhD, China MBA is a China economist , the author of Beyond the Belt and Road: China's Global Expansion and The Wrestler's Dissertation",24-03-2010 03:54,2138,"Ulaanbaatar, Mongolia",47.9184676,106.9177016,Ulaanbaatar,Mongolia,Asia,,,01:37.8,en,"The polls tell us #Biden is winning by a landslide, but no one turns out for his events and apart from ""he's not Trump"" no one in his camp can come up with a reason to vote for him. Tens of thousands turn out for #Trump every day. #TrumpLandslide2020 #MAGA #POTUS https://t.co/o0ek7D4RRe",the polls tell us biden is winning by a landslide but no one turns out for his events and apart from hes not trump no one in his camp can come up with a reason to vote for him tens of thousands turn out for trump every day trumplandslide2020 maga potus ,the polls tell us biden is winning by a landslide but no one turns out for his events and apart from hes not trump no one in his camp can come up with a reason to vote for him tens of thousands turn out for trump every day trumplandslide2020 maga potus,the polls tell us biden is winning by a landslide but no one turns out for his events and apart from hes not trump no one in his camp can come up with a reason to vote for him tens of thousands turn out for trump every day trumplandslide2020 maga potus,the polls tell us biden is winning by a landslide but no one turns out for his events and apart from hes not trump no one in his camp can come up with a reason to vote for him tens of thousands turn out for trump every day trumplandslide2020 maga potus
15-10-2020 00:13,1.32E+18,@thehill Barrett is looking to TAKE the seat of The  #NotoriousRBG!🤦🏻‍♀️THIS is to whom #tRuMp and the #CorruptAndComplicitGOP are giving RBG's seat to!?! Someone who Cannot even remember the 5 freedoms of the #FirstAmendment and she's a judge!?! 😳#BidenHarrisToSaveAmerica,trump,0,0,Twitter Web App,34485962,Mrs. Hernandez-Canales,oyuki8,♊️😈 💯🇲🇽-🇺🇸,23-04-2009 01:47,157,"Phoenix, AZ",33.4484367,-112.0741417,Phoenix,United States of America,North America,Arizona,AZ,01:38.2,en,@thehill Barrett is looking to TAKE the seat of The  #NotoriousRBG!THIS is to whom #tRuMp and the #CorruptAndComplicitGOP are giving RBG's seat to!?! Someone who Cannot even remember the 5 freedoms of the #FirstAmendment and she's a judge!?! #BidenHarrisToSaveAmerica, barrett is looking to take the seat of the  notoriousrbgthis is to whom trump and the corruptandcomplicitgop are giving rbgs seat to someone who cannot even remember the 5 freedoms of the firstamendment and shes a judge bidenharristosaveamerica,barrett is looking to take the seat of the  notoriousrbgthis is to whom trump and the corruptandcomplicitgop are giving rbgs seat to someone who cannot even remember the 5 freedoms of the firstamendment and shes a judge bidenharristosaveamerica,barrett is looking to take the seat of the  notoriousrbgthis is to whom trump and the corruptandcomplicitgop are giving rbgs seat to someone who cannot even remember the 5 freedoms of the firstamendment and shes a judge bidenharristosaveamerica,barrett is looking to take the seat of the notoriousrbgthis is to whom trump and the corruptandcomplicitgop are giving rbgs seat to someone who cannot even remember the 5 freedoms of the firstamendment and shes a judge bidenharristosaveamerica
15-10-2020 00:13,1.32E+18,"In Iowa, They are playing @PhilCollinsFeed IN THE AIR TONIGHT at a #Trump Rally  :O 
#PhilCollins you okay with that ???",iowa,2,1,Twitter for Android,19616686,Bylli Crayone,BylliCrayone,Singer/Songwriter.,27-01-2009 21:11,9161,"Lawrence, MA",,,,,,,,01:38.5,en,"In Iowa, They are playing @PhilCollinsFeed IN THE AIR TONIGHT at a #Trump Rally  :O 
#PhilCollins you okay with that ???",in iowa they are playing  in the air tonight at a trump rally  o  philcollins you okay with that ,in iowa they are playing  in the air tonight at a trump rally  o  philcollins you okay with that,in iowa they are playing  in the air tonight at a trump rally  o  philcollins you okay with that,in iowa they are playing in the air tonight at a trump rally o philcollins you okay with that
15-10-2020 00:14,1.32E+18,"@realDonaldTrump @nypost Bc it’s garbage #RudyColludy &amp; Co cooked up. Desperate to give Trump his Oct surprise! 😆 Extorting Zelensky failed, Rudy’s Solomon plot failed, your DOJ hit jobs failed... gotta do something, right?! NYPost has no standards thus no problem printing fake or stolen shit. #Trump",trump,0,0,Twitter for iPhone,247415995,B,CheezyDaBadassy,"Politics, Comedy, Law, Science/Medicine, Music, Sports, Animals... 💜💛🐾",04-02-2011 19:08,108,,,,,,,,,01:38.9,en,"@realDonaldTrump @nypost Bc it’s garbage #RudyColludy &amp; Co cooked up. Desperate to give Trump his Oct surprise!  Extorting Zelensky failed, Rudy’s Solomon plot failed, your DOJ hit jobs failed... gotta do something, right?! NYPost has no standards thus no problem printing fake or stolen shit. #Trump",  bc its garbage rudycolludy amp co cooked up desperate to give trump his oct surprise  extorting zelensky failed rudys solomon plot failed your doj hit jobs failed gotta do something right nypost has no standards thus no problem printing fake or stolen shit trump,bc its garbage rudycolludy amp co cooked up desperate to give trump his oct surprise  extorting zelensky failed rudys solomon plot failed your doj hit jobs failed gotta do something right nypost has no standards thus no problem printing fake or stolen shit trump,bc its garbage rudycolludy amp co cooked up desperate to give trump his oct surprise  extorting zelensky failed rudys solomon plot failed your doj hit jobs failed gotta do something right nypost has no standards thus no problem printing fake or stolen shit trump,bc its garbage rudycolludy amp co cooked up desperate to give trump his oct surprise extorting zelensky failed rudys solomon plot failed your doj hit jobs failed gotta do something right nypost has no standards thus no problem printing fake or stolen shit trump
15-10-2020 00:14,1.32E+18,#DOJ would rather protect #Whitmer than #Trump! https://t.co/KsDTDaIaXC,trump,0,0,Twitter Web App,138870199,BIBLE MAN ✝️ Jesus' Rapture The Last Day John 6:40,acceptjesusnow,Jesus' #Rapture Prophecy The Last Day. This is the only correct explication of the Rapture ever published. https://t.co/qvS2JBo4l4,30-04-2010 21:28,2589,"Hemet, California  ",33.7475203,-116.9719684,,United States of America,North America,California,CA,01:39.3,en,#DOJ would rather protect #Whitmer than #Trump! https://t.co/KsDTDaIaXC,doj would rather protect whitmer than trump ,doj would rather protect whitmer than trump,doj would rather protect whitmer than trump,doj would rather protect whitmer than trump
15-10-2020 00:14,1.32E+18,"Looking at the 2016 #ElectionDay  impact on #Bitcoin  valuation, it's strange and funny to see the headlines stating #BTC ""SURGED"" a whopping $30 following the results.
I think another 4 years of #DonaldTrump could benefit the immediate price this year as well. Thoughts?",donaldtrump,0,0,Twitter Web App,1.24E+18,Taylor White,Morphlo,"Blockchain Enthusiast | Visionary | 
Web & GFX Design - E-Commerce - Metaphysics - Futurism - Finding Tribe",20-03-2020 02:01,31,"Tampa, Florida",27.9477595,-82.458444,Tampa,United States of America,North America,Florida,FL,01:39.6,en,"Looking at the 2016 #ElectionDay  impact on #Bitcoin  valuation, it's strange and funny to see the headlines stating #BTC ""SURGED"" a whopping $30 following the results.
I think another 4 years of #DonaldTrump could benefit the immediate price this year as well. Thoughts?",looking at the 2016 electionday  impact on bitcoin  valuation its strange and funny to see the headlines stating btc surged a whopping 30 following the results i think another 4 years of donaldtrump could benefit the immediate price this year as well thoughts,looking at the 2016 electionday  impact on bitcoin  valuation its strange and funny to see the headlines stating btc surged a whopping 30 following the results i think another 4 years of donaldtrump could benefit the immediate price this year as well thoughts,looking at the 2016 electionday  impact on bitcoin  valuation its strange and funny to see the headlines stating btc surged a whopping 30 following the results i think another 4 years of donaldtrump could benefit the immediate price this year as well thoughts,looking at the 2016 electionday impact on bitcoin valuation its strange and funny to see the headlines stating btc surged a whopping 30 following the results i think another 4 years of donaldtrump could benefit the immediate price this year as well thoughts
15-10-2020 00:14,1.32E+18,"@realDonaldTrump @nypost @realDonaldTrump's #businesspartners allegedly involved in #HumanTrafficking (illegally shipping #humanbeings).  #VOTE @JoeBiden. 
#Trump #TrumpHumanTrafficking #HumanRightsViolations
 https://t.co/0xoR8HyFn3",biden,0,0,Twitter for Android,154575212,Andrew,Ghandijie,,11-06-2010 16:31,251,,,,,,,,,01:40.0,en,"@realDonaldTrump @nypost @realDonaldTrump's #businesspartners allegedly involved in #HumanTrafficking (illegally shipping #humanbeings).  #VOTE @JoeBiden. 
#Trump #TrumpHumanTrafficking #HumanRightsViolations
 https://t.co/0xoR8HyFn3",   businesspartners allegedly involved in humantrafficking illegally shipping humanbeings  vote   trump trumphumantrafficking humanrightsviolations  ,businesspartners allegedly involved in humantrafficking illegally shipping humanbeings  vote   trump trumphumantrafficking humanrightsviolations,businesspartners allegedly involved in humantrafficking illegally shipping humanbeings  vote   trump trumphumantrafficking humanrightsviolations,businesspartners allegedly involved in humantrafficking illegally shipping humanbeings vote trump trumphumantrafficking humanrightsviolations
15-10-2020 00:14,1.32E+18,#CNNSOTU #JoeBiden #Twitter #FoxNews #MSNBC #DonaldTrump https://t.co/OBqBUTZPnS,donaldtrump,0,0,Twitter for Android,1.31E+18,Patrick Blue,Patrick89072231,,02-10-2020 11:15,0,,,,,,,,,01:40.4,en,#CNNSOTU #JoeBiden #Twitter #FoxNews #MSNBC #DonaldTrump https://t.co/OBqBUTZPnS,cnnsotu joebiden twitter foxnews msnbc donaldtrump ,cnnsotu joebiden twitter foxnews msnbc donaldtrump,cnnsotu joebiden twitter foxnews msnbc donaldtrump,cnnsotu joebiden twitter foxnews msnbc donaldtrump
15-10-2020 00:14,1.32E+18,"Comedian #NoelCasler worked with #Trump on the tv show,  TheApprentice. 
He says that #Trump #SNORTS  #Adderall to get high, then takes downers. 
A couple of times a chunk of white stuff did fly from Trump's nose?? Drug issue? https://t.co/mkMFKoZ55f",trump,3,1,Twitter Web App,17100498,MaryC3,MaryC3,Retired editor,01-11-2008 13:56,869,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,01:41.1,en,"Comedian #NoelCasler worked with #Trump on the tv show,  TheApprentice. 
He says that #Trump #SNORTS  #Adderall to get high, then takes downers. 
A couple of times a chunk of white stuff did fly from Trump's nose?? Drug issue? https://t.co/mkMFKoZ55f",comedian noelcasler worked with trump on the tv show  theapprentice  he says that trump snorts  adderall to get high then takes downers  a couple of times a chunk of white stuff did fly from trumps nose drug issue ,comedian noelcasler worked with trump on the tv show  theapprentice  he says that trump snorts  adderall to get high then takes downers  a couple of times a chunk of white stuff did fly from trumps nose drug issue,comedian noelcasler worked with trump on the tv show  theapprentice  he says that trump snorts  adderall to get high then takes downers  a couple of times a chunk of white stuff did fly from trumps nose drug issue,comedian noelcasler worked with trump on the tv show theapprentice he says that trump snorts adderall to get high then takes downers a couple of times a chunk of white stuff did fly from trumps nose drug issue
15-10-2020 00:14,1.32E+18,"#Twitter #Trump 
#censorship https://t.co/W5cC1Ic5Ib",censorship,1,1,Twitter for Android,1.21E+18,WTH...,WTH_inthe,,05-01-2020 23:25,44,,,,,,,,,01:41.5,en,"#Twitter #Trump 
#censorship https://t.co/W5cC1Ic5Ib",twitter trump  censorship ,twitter trump  censorship,twitter trump  censorship,twitter trump censorship
15-10-2020 00:14,1.32E+18,Ivanka #trump why do u think they call him the Orange Clown https://t.co/PJTiRYp5aV,trump,0,0,Twitter for iPhone,2746966899,lindameyers,lindammeyrs2001,traditional Indigenous Beader I am taking the summer off to build stock and try some new patterns of other Indigenous nations,19-08-2014 02:35,82,Boring Or,,,,,,,,01:41.9,en,Ivanka #trump why do u think they call him the Orange Clown https://t.co/PJTiRYp5aV,ivanka trump why do u think they call him the orange clown ,ivanka trump why do u think they call him the orange clown,ivanka trump why do u think they call him the orange clown,ivanka trump why do u think they call him the orange clown
15-10-2020 00:14,1.32E+18,"#Trump: They always ask me such hard questions! Everybody else gets easy, but the things they ask me, you couldn't even. It's so complicated.

In the one debate so far Trump was literally asked ""which parts of the environment do you like?""",trump,2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 05:56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,01:42.3,en,"#Trump: They always ask me such hard questions! Everybody else gets easy, but the things they ask me, you couldn't even. It's so complicated.

In the one debate so far Trump was literally asked ""which parts of the environment do you like?""",trump they always ask me such hard questions everybody else gets easy but the things they ask me you couldnt even its so complicated  in the one debate so far trump was literally asked which parts of the environment do you like,trump they always ask me such hard questions everybody else gets easy but the things they ask me you couldnt even its so complicated  in the one debate so far trump was literally asked which parts of the environment do you like,trump they always ask me such hard questions everybody else gets easy but the things they ask me you couldnt even its so complicated  in the one debate so far trump was literally asked which parts of the environment do you like,trump they always ask me such hard questions everybody else gets easy but the things they ask me you couldnt even its so complicated in the one debate so far trump was literally asked which parts of the environment do you like
15-10-2020 00:14,1.32E+18,"Not a mask to be seen in the crowd, except behind #Trump where the cameras will show. I mean, sneaky much??? 🙄 https://t.co/68FNe0FaPo",trump,0,0,Twitter for iPhone,3407208072,AmyP1229,AmyP1229,"Wife, Mama, RN, and Dog and twin kitty Mom ❤️",31-08-2015 20:21,41,,,,,,,,,01:42.6,en,"Not a mask to be seen in the crowd, except behind #Trump where the cameras will show. I mean, sneaky much???  https://t.co/68FNe0FaPo",not a mask to be seen in the crowd except behind trump where the cameras will show i mean sneaky much  ,not a mask to be seen in the crowd except behind trump where the cameras will show i mean sneaky much,not a mask to be seen in the crowd except behind trump where the cameras will show i mean sneaky much,not a mask to be seen in the crowd except behind trump where the cameras will show i mean sneaky much
15-10-2020 00:14,1.32E+18,"@rose_recovery @JohnWDean We all are. #Trump never will. He can't piss off his buddy, Putin.",trump,0,0,Twitter for Android,1.23E+18,CJ 💙❄🌊,CJCeruleanlady,"Retired Psychologist. Proud Democrat. PNW girl. Mom, wife, proud sister of an Airforce Veteran. Dog Mom to a lovable, black Lab. #BidenHarris2020",02-03-2020 20:29,503,,,,,,,,,01:43.0,en,"@rose_recovery @JohnWDean We all are. #Trump never will. He can't piss off his buddy, Putin.",  we all are trump never will he cant piss off his buddy putin,we all are trump never will he cant piss off his buddy putin,we all are trump never will he cant piss off his buddy putin,we all are trump never will he cant piss off his buddy putin
15-10-2020 00:14,1.32E+18,Might be the last time I watch @MSNBC unless they change the time of #Trump's #TownHall. https://t.co/lQpgiCpsaD,trump,0,0,Twitter Web App,1486671996,"Caveat, but you can call me Mavis. (BidenHarris)",Sais_Queen,"Fan of: Xena, OUAT, & much more.  Truth Seeker.  🌊 VoteBlue. (No Lists please).",06-06-2013 03:19,222,,,,,,,,,01:43.4,en,Might be the last time I watch @MSNBC unless they change the time of #Trump's #TownHall. https://t.co/lQpgiCpsaD,might be the last time i watch  unless they change the time of trumps townhall ,might be the last time i watch  unless they change the time of trumps townhall,might be the last time i watch  unless they change the time of trumps townhall,might be the last time i watch unless they change the time of trumps townhall
15-10-2020 00:14,1.32E+18,"When #DonTheCon #DonaldTrump says, ""You know it and I know it,"" will @SavannahGuthrie have the wherewithal to stand up and say, ""No, Mr #President I do not know it?""
We'll soon find out @LeftAction @morningmika https://t.co/mcBS84ib0h",donaldtrump,1,0,Twitter Web App,20749751,Bob RJ Abrams,RJ1340,,13-02-2009 05:17,285,Chicago USA,,,,,,,,01:43.8,en,"When #DonTheCon #DonaldTrump says, ""You know it and I know it,"" will @SavannahGuthrie have the wherewithal to stand up and say, ""No, Mr #President I do not know it?""
We'll soon find out @LeftAction @morningmika https://t.co/mcBS84ib0h",when donthecon donaldtrump says you know it and i know it will  have the wherewithal to stand up and say no mr president i do not know it well soon find out   ,when donthecon donaldtrump says you know it and i know it will  have the wherewithal to stand up and say no mr president i do not know it well soon find out,when donthecon donaldtrump says you know it and i know it will  have the wherewithal to stand up and say no mr president i do not know it well soon find out,when donthecon donaldtrump says you know it and i know it will have the wherewithal to stand up and say no mr president i do not know it well soon find out
15-10-2020 00:15,1.32E+18,"@abhijitmajumder Let’s not forget @newyorkpost is owned by #Trump ally Rupert Murdoch, who has a long and checkered history of influencing elections in UK and Australia with his gutter press. Don’t believe the hype.. #UkraineJoe #MAGA2020 #USElection2020",election2020,2,0,Twitter for iPhone,466420208,Kevan Sangster,KevanSangster,"Freelance journalist with a passion for sport & current affairs. Independent journalism is vital, views are my own. Contribute at https://t.co/deqwAk29D1",17-01-2012 11:35,358,"Brisbane, Australia",-27.4689682,153.0234991,Brisbane City,Australia,Oceania,Queensland,QLD,01:44.1,en,"@abhijitmajumder Let’s not forget @newyorkpost is owned by #Trump ally Rupert Murdoch, who has a long and checkered history of influencing elections in UK and Australia with his gutter press. Don’t believe the hype.. #UkraineJoe #MAGA2020 #USElection2020", lets not forget  is owned by trump ally rupert murdoch who has a long and checkered history of influencing elections in uk and australia with his gutter press dont believe the hype ukrainejoe maga2020 uselection2020,lets not forget  is owned by trump ally rupert murdoch who has a long and checkered history of influencing elections in uk and australia with his gutter press dont believe the hype ukrainejoe maga2020 uselection2020,lets not forget  is owned by trump ally rupert murdoch who has a long and checkered history of influencing elections in uk and australia with his gutter press dont believe the hype ukrainejoe maga2020 uselection2020,lets not forget is owned by trump ally rupert murdoch who has a long and checkered history of influencing elections in uk and australia with his gutter press dont believe the hype ukrainejoe maga2020 uselection2020
15-10-2020 00:15,1.32E+18,"i cant think of a better way for trump to show how he hates seniors, oh wait, hes killed hundreds of thousands of seniors with his disastrous pandemic response. 

a covid death is a lonely one, you cant be with your family to ease your passing. 

fuck #trump https://t.co/wHFl8DnKe7",death,2,0,Twitter Web App,1.11E+18,Bora,Bora69420,"low-key a socialist

Tyler, The Creator and Yeezy stan

Every Wednesday is Woo Back Wednesday

""Ceci n'est pas une pipe.""
-René Magritte

He/Him",18-03-2019 22:05,67,"New York, New York",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,01:44.5,en,"i cant think of a better way for trump to show how he hates seniors, oh wait, hes killed hundreds of thousands of seniors with his disastrous pandemic response. 

a covid death is a lonely one, you cant be with your family to ease your passing. 

fuck #trump https://t.co/wHFl8DnKe7",i cant think of a better way for trump to show how he hates seniors oh wait hes killed hundreds of thousands of seniors with his disastrous pandemic response   a covid death is a lonely one you cant be with your family to ease your passing   fuck trump ,i cant think of a better way for trump to show how he hates seniors oh wait hes killed hundreds of thousands of seniors with his disastrous pandemic response   a covid death is a lonely one you cant be with your family to ease your passing   fuck trump,i cant think of a better way for trump to show how he hates seniors oh wait hes killed hundreds of thousands of seniors with his disastrous pandemic response   a covid death is a lonely one you cant be with your family to ease your passing   fuck trump,i cant think of a better way for trump to show how he hates seniors oh wait hes killed hundreds of thousands of seniors with his disastrous pandemic response a covid death is a lonely one you cant be with your family to ease your passing fuck trump
15-10-2020 00:15,1.32E+18,@thereidout @maddow @DanRather  Should one be entitled of free health care when one goes to #trump #HerdInfection rally and ends up in #ICU Should #Medicaid use facial recognition to identify it's self-afflicted indebted recipients? https://t.co/BzzXzmw8y4,rally,0,0,Twitter Web App,1.31E+18,Alain Dardar,AlainDardar,I will always say it the way it is... This is the way....,22-09-2020 03:03,5,"Bronx, NY",40.8506558,-73.8665241,New York,United States of America,North America,New York,NY,01:45.6,en,@thereidout @maddow @DanRather  Should one be entitled of free health care when one goes to #trump #HerdInfection rally and ends up in #ICU Should #Medicaid use facial recognition to identify it's self-afflicted indebted recipients? https://t.co/BzzXzmw8y4,    should one be entitled of free health care when one goes to trump herdinfection rally and ends up in icu should medicaid use facial recognition to identify its selfafflicted indebted recipients ,should one be entitled of free health care when one goes to trump herdinfection rally and ends up in icu should medicaid use facial recognition to identify its selfafflicted indebted recipients,should one be entitled of free health care when one goes to trump herdinfection rally and ends up in icu should medicaid use facial recognition to identify its selfafflicted indebted recipients,should one be entitled of free health care when one goes to trump herdinfection rally and ends up in icu should medicaid use facial recognition to identify its selfafflicted indebted recipients
15-10-2020 00:15,1.32E+18,#Trump outmaneuvers Grandpa Groper #JoeBiden and liberal babies at #NBC are crying along with liberals living in mommy's basement across the country.  https://t.co/mnqGHdDZqM,trump,1,0,Twitter Web App,350903254,khnfri,khnfri,A free man and successful small business owner that hopes he can help keep America from turning into yet another failed social democracy.,08-08-2011 13:56,361,,,,,,,,,01:46.4,en,#Trump outmaneuvers Grandpa Groper #JoeBiden and liberal babies at #NBC are crying along with liberals living in mommy's basement across the country.  https://t.co/mnqGHdDZqM,trump outmaneuvers grandpa groper joebiden and liberal babies at nbc are crying along with liberals living in mommys basement across the country  ,trump outmaneuvers grandpa groper joebiden and liberal babies at nbc are crying along with liberals living in mommys basement across the country,trump outmaneuvers grandpa groper joebiden and liberal babies at nbc are crying along with liberals living in mommys basement across the country,trump outmaneuvers grandpa groper joebiden and liberal babies at nbc are crying along with liberals living in mommys basement across the country
15-10-2020 00:15,1.32E+18,"@sxwxgirl1 @yashar Lock yourself, #Covid19 will get you! #Trump recovered quickly and looks very strong and healthy!",covid19,0,0,Twitter Web App,387324647,L_Lily,Ljubica48,"Croatian patriot 🇭🇷, Katalonija nije Španjolska, anti globalist",08-10-2011 21:12,1239,,,,,,,,,01:46.7,en,"@sxwxgirl1 @yashar Lock yourself, #Covid19 will get you! #Trump recovered quickly and looks very strong and healthy!",  lock yourself covid19 will get you trump recovered quickly and looks very strong and healthy,lock yourself covid19 will get you trump recovered quickly and looks very strong and healthy,lock yourself covid19 will get you trump recovered quickly and looks very strong and healthy,lock yourself covid19 will get you trump recovered quickly and looks very strong and healthy
15-10-2020 00:16,1.32E+18,"#Trump is trying to make fun of Joe wanting to raise his hand about something and then says ""I dunno about that. How about the fracking thing? Let's talk about fracking.""

You just like the word. You don't actually know what it means.",trump,0,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 05:56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,01:47.1,en,"#Trump is trying to make fun of Joe wanting to raise his hand about something and then says ""I dunno about that. How about the fracking thing? Let's talk about fracking.""

You just like the word. You don't actually know what it means.",trump is trying to make fun of joe wanting to raise his hand about something and then says i dunno about that how about the fracking thing lets talk about fracking  you just like the word you dont actually know what it means,trump is trying to make fun of joe wanting to raise his hand about something and then says i dunno about that how about the fracking thing lets talk about fracking  you just like the word you dont actually know what it means,trump is trying to make fun of joe wanting to raise his hand about something and then says i dunno about that how about the fracking thing lets talk about fracking  you just like the word you dont actually know what it means,trump is trying to make fun of joe wanting to raise his hand about something and then says i dunno about that how about the fracking thing lets talk about fracking you just like the word you dont actually know what it means
15-10-2020 00:16,1.32E+18,"@Black_Action Newsflash genius: neither Biden nor Harris lock black people up in cages, and ""Cube"" isn't advocating for Black People. Not working with #trump. He's just destroying his credibility with his own people by allowing himself to be used. #VoteBiden",black,6,2,Twitter Web App,7.87E+17,NormallyCivilizedDawn,RockyMtnCivil,"Compassionate liberal but don't fvck with me, anti #racist, #WOC,  #conscious in the real sense, #Resist, #VoteBlue, ✝, Ally, Gardener, Designer🎶🎨",15-10-2016 22:00,4281,,,,,,,,,01:47.9,en,"@Black_Action Newsflash genius: neither Biden nor Harris lock black people up in cages, and ""Cube"" isn't advocating for Black People. Not working with #trump. He's just destroying his credibility with his own people by allowing himself to be used. #VoteBiden", newsflash genius neither biden nor harris lock black people up in cages and cube isnt advocating for black people not working with trump hes just destroying his credibility with his own people by allowing himself to be used votebiden,newsflash genius neither biden nor harris lock black people up in cages and cube isnt advocating for black people not working with trump hes just destroying his credibility with his own people by allowing himself to be used votebiden,newsflash genius neither biden nor harris lock black people up in cages and cube isnt advocating for black people not working with trump hes just destroying his credibility with his own people by allowing himself to be used votebiden,newsflash genius neither biden nor harris lock black people up in cages and cube isnt advocating for black people not working with trump hes just destroying his credibility with his own people by allowing himself to be used votebiden
15-10-2020 00:16,1.32E+18,"Under Section 230 Twitter and Facebook limit Rudy Giuliani inspired fake email published by New York Post as an effort to harm #JoeBiden, as #trump administration continues to cheat in 2020 election, hoping to protect donald trump for four more years from criminal prosecution.",election,0,0,Twitter Web App,342789658,conexión,MagnumForamen,☘️ perfervid | ⚖️ | All unfolding from the influence within ☘️,26-07-2011 15:49,3774,United States,39.7837304,-100.4458825,,United States,North America,,,01:48.2,en,"Under Section 230 Twitter and Facebook limit Rudy Giuliani inspired fake email published by New York Post as an effort to harm #JoeBiden, as #trump administration continues to cheat in 2020 election, hoping to protect donald trump for four more years from criminal prosecution.",under section 230 twitter and facebook limit rudy giuliani inspired fake email published by new york post as an effort to harm joebiden as trump administration continues to cheat in 2020 election hoping to protect donald trump for four more years from criminal prosecution,under section 230 twitter and facebook limit rudy giuliani inspired fake email published by new york post as an effort to harm joebiden as trump administration continues to cheat in 2020 election hoping to protect donald trump for four more years from criminal prosecution,under section 230 twitter and facebook limit rudy giuliani inspired fake email published by new york post as an effort to harm joebiden as trump administration continues to cheat in 2020 election hoping to protect donald trump for four more years from criminal prosecution,under section 230 twitter and facebook limit rudy giuliani inspired fake email published by new york post as an effort to harm joebiden as trump administration continues to cheat in 2020 election hoping to protect donald trump for four more years from criminal prosecution
15-10-2020 00:16,1.32E+18,@blueheartedly No doubt about it. Who knows what conversation #Trump had with her?,trump,1,0,Twitter for iPad,18558979,Michael McNab,MichaelMcNab,Presently dealing with lung cancer. #VoteBlue,02-01-2009 18:47,890,USA,39.7837304,-100.4458825,,United States,North America,,,01:48.6,en,@blueheartedly No doubt about it. Who knows what conversation #Trump had with her?, no doubt about it who knows what conversation trump had with her,no doubt about it who knows what conversation trump had with her,no doubt about it who knows what conversation trump had with her,no doubt about it who knows what conversation trump had with her
15-10-2020 00:16,1.32E+18,"President @realDonaldTrump:

“With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING!

We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD!”

#MAGA
#Trump https://t.co/l30UfLMkWx",donaldtrump,1,0,Twitter for iPhone,1.28E+18,God ✝️ Bless ✝️ America 🇺🇸,WayLightTruth,“Blessed is the nation whose God is the Lord.” (Psalm 33:12) @POTUS @realDonaldTrump #MAGA2020 https://t.co/pxgHBYfioR #MAGA,13-07-2020 17:51,78,,,,,,,,,01:49.4,en,"President @realDonaldTrump:

“With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING!

We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD!”

#MAGA
#Trump https://t.co/l30UfLMkWx",president   with your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep on winning  we are one movement one people one family and one glorious nation under god  maga trump ,president   with your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep on winning  we are one movement one people one family and one glorious nation under god  maga trump,president   with your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep on winning  we are one movement one people one family and one glorious nation under god  maga trump,president with your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep on winning we are one movement one people one family and one glorious nation under god maga trump
15-10-2020 00:16,1.32E+18,"#MAGA RALLY IN OHIO NOW: #Trump removes his tie &amp; puts on a #MakeAmericaGreatAgain hat: ""Oh, I feel so much better!"" https://t.co/FkNa2i3hyG",rally,0,0,Twitter Web App,1.24E+18,JKJ 🧢,__JKJ__,"As long I understand my pocket money isn't forever, I understand my life isn't forever. Do something virtue for another, we'll remember you forever.",22-03-2020 13:10,60,USA,39.7837304,-100.4458825,,United States,North America,,,01:49.7,en,"#MAGA RALLY IN OHIO NOW: #Trump removes his tie &amp; puts on a #MakeAmericaGreatAgain hat: ""Oh, I feel so much better!"" https://t.co/FkNa2i3hyG",maga rally in ohio now trump removes his tie amp puts on a makeamericagreatagain hat oh i feel so much better ,maga rally in ohio now trump removes his tie amp puts on a makeamericagreatagain hat oh i feel so much better,maga rally in ohio now trump removes his tie amp puts on a makeamericagreatagain hat oh i feel so much better,maga rally in ohio now trump removes his tie amp puts on a makeamericagreatagain hat oh i feel so much better
